number,href,title,ingredients,preparation
2,"https://veganuary.com/recipes/hazelnut-truffles/","Hazelnut Truffles"," 100g hazelnuts
2 tablespoons + 1 tablespoon cacao
1 tablespoon hemp protein powder (optional)
3 tablespoons agave
10 almonds","Method
Preheat the oven to 200c
Put the hazelnuts in the oven until the skins have darkened. Not all of them will go dark so just roast them until most of them have darkened
Cool the nuts
Rub them between your hands to remove most of the skin
Grind the nuts using the chopper attachment of a hand blender or a good blender
Add the cacao, hemp powder and agave and mix well
Chill in the fridge for at least 30 minutes
Take a spoonful of the mixture in your hand and press flat
Put an almond in the centre and fold the chocolate mix around it
Roll between your hands to make it round
One you have done this with all the mixture put the remaining cacao in a bowl
Put each ball in the bowl and swish around so the ball is completely covered in cacao
Chill in the fridge for 30 minutes."
132,"https://veganuary.com/recipes/kourabiedes-christmas-butter-cookies/","Kourabiedes Christmas Butter Cookies - ????????????"," 1 ? cup vegetable butter
? cup sunflower oil
6 tbsp confectioner's sugar
3 ? cups all purpose flour
1 ? cup corn flour
1 tsp baking powder
? cup cognac
? cup rosewater
1-2 cups almonds (optional)
For garnish:
Confectioner's sugar
Vegan chocolate spread (optional)","Preparation
Try our homemade chocolate spread!
Method
Put butter and sunflower oil in a bowl and whisk until the butter becomes creamy. Add sugar, cognac and rosewater, and mix well. Add all purpose flour, corn flour, baking powder. (If you want almonds in your kourabiedes, process 1-2 cups of almonds in a food processor and add the ground almonds in the bowl.) Mix all ingredients well using your hands. Roll the dough on a floured surface and use your favourite cookie cutters to cut the dough, or give them a half-moon shape (traditional shape), roll into small balls, or shape into regular-sized round cookies. If you are not using ground almonds in the dough, or even if you are, you can stuff a whole almond in the middle of your cookie. Bake in a preheated oven on a greaseproof paper at 180C for 30 minutes or until they get a lightly brown colour. Let them cool for approximately 15 minutes. You can stick kourampiedes together using chocolate spread. Garnish your kourabiedes with confectioner's sugar."
202,"https://veganuary.com/recipes/dark-chocolate/","Dark Chocolate"," Dark vegan chocolate","Preparation
Special thanks to Victoria Harley for the image: split-pin.co.uk
Method
Locate dark chocolate
Relish every mouthful"
272,"https://veganuary.com/recipes/chocolate-amaranth-coconut-clusters/","Chocolate Coconut Clusters"," 1/2 cup popped amaranth or puffed oats
1/4 cup desiccated coconut
1/2 cup dark chocolate chips
splash of plant milk
1/2 tbsp agave (optional)","Method
Bring a small pan of water to the boil and then turn down to barely a simmer. place a bowl over the pan and melt the chocolate, plant milk and agave until completely smooth. Add the amaranth pops or puffed oats, desiccated coconut and stir to combine. Fill 8-10 mini muffin cases or 4 standard cases with the mixture and finish with a little more coconut. Leave to harden for at least an hour before consuming. you can also chill them in the refrigerator if you prefer."
312,"https://veganuary.com/recipes/gluten-free-brownie/","Gluten-Free Brownie"," 360g Dark chocolate [40%]
200g Milk alternative
1 tsp Sea salt
150g Brown sugar
200g Crunchy peanut butter
5g Baking powder
230g Gluten-free flour
Baking tray *5cm [depth] *20cm [wide] *30cm [long]","Method
Melt together the dark chocolate & salt with the milk alternative in a dish over a pan of water.
Mix together well then add everything except the gluten-free flour, mixing together thoroughly for around 20 seconds.
Once you have a paste-like substance mix in the gluten-free flour. Line the baking tray with grease-proof paper and scrape in the brownie batter. Bake at 160c in a pre-heated oven for 40 minutes, turning halfway.
Remove from the oven and allow to cool and refrigerate overnight.
Cut, serve and eat.
No nonsense vegan recipes - Food Rhino
Facebook
Instagram
Want more recipes like this? Sign up to Veganuary for free recipes, meal plans, cookbooks and more!"
332,"https://veganuary.com/recipes/decadent-basmati-rice-pudding/","Decadent Basmati Rice Pudding"," ? cup white basmati rice
1 ? teaspoons fine sea salt
4 ? cups soymilk or nutmilk
? cup vegan sugar
1 slightly heaping tablespoon cornstarch
1 ? tablespoons pure vanilla extract
? teaspoon ground cardamom
Pinch of fine sea salt","Method
Combine 1 ? cups water, the rice, and the salt in a saucepan and bring to a boil.
Cover and simmer the rice over very low heat for 10 minutes, until most of the water is absorbed. Check frequently and stir to make sure it doesn't stick.
Add 3 ? cups of the soymilk and the sugar and gently stir to combine. Continue simmering on very low heat for an additional 20 to 25 minutes, until the rice is soft and most of the milk absorbed. You want a spongy texture, with no bite.
Remove the rice from the heat.
Pour ? cup of the remaining soymilk into a bowl and whisk in cornstarch to dissolve. Now add the vanilla extract and cardamom.
Pour the cornstarch-milk mixture along with the remaining ? cup soymilk into the hot pudding and stir to combine. At this point, I usually add a pinch of salt, which helps to draw out the subtle sweetness of the pudding.
Serve warm or at room temperature."
342,"https://veganuary.com/recipes/gooey-pecan-pie/","Gooey Pecan Pie"," For the pastry:
250g / 9 oz plain flour (wheat, spelt or gluten-free), plus extra for dusting
125g / 4? oz vegan margarine, cut into cubes, plus extra for greasing
Ice-cold water
For the filling:
450g / 1lb golden syrup
50g / 2 oz fairtrade soft brown sugar
1 teaspoon pure vanilla extract
125g / 4? oz granary breadcrumbs
175g / 6 oz toasted pecan nuts, roughly chopped
To decorate:
Whole pecan nuts","Method
To make the pastry, sieve the flour into a large bowl and rub in the cubes of vegan margarine with your fingertips until the mixture resembles fine breadcrumbs. Work quickly and with a light touch to avoid the fat melting. Check for any remaining lumps of margarine by shaking the bowl to bring them to the surface.
Make a well in the centre of the mixture and add some chilled water, a little at a time. Lightly work the mixture to form a ball, adding a sprinkle of flour if the mixture is too wet, or a touch more water if it's too dry. Cover and chill for 20-30 minutes.
Grease a 9"" fluted flan tin, preferably with a removable base. Roll the pastry out thinly on a lightly floured surface and line the tin. For an extra finishing touch, you can crimp the edge with your thumb. Prick over the pastry case with a fork, to prevent the base puffing up during baking. Cover and return to the fridge while you prepare the filling.
Meanwhile, preheat the oven to 200oC/400oF/Gas Mark 6 and put in a heavy baking tray to heat through. Baking the pie on a hot baking sheet will ensure a crisp base to the pastry case.
To make the filling, gently warm the syrup over a low heat, making sure it doesn't boil. Stir in the brown sugar and vanilla extract.
Remove from the heat and add the breadcrumbs and chopped pecans. Add a few more breadcrumbs if the mixture seems a bit runny.
Pour the mixture into the pastry case and level the surface. Decorate the top with the whole pecan nuts, placing them in concentric circles.
Bake the pie on the preheated baking tray for about 10 minutes until the pastry has started to colour, then reduce the oven temperature to 180oC/350oF/Gas Mark 4. If the pecans appear to be getting too dark brown, cover the pie with foil.
Continue baking for a further 25-30 minutes until the pastry is golden and the filling is lightly firm and set. The top should be chewy and the middle soft and moist, with the pecans nice and crunchy.
Remove from the oven and leave in the tin to cool a little and firm up. Serve your pie warm or cold. You could add a dash of maple syrup to your favourite vegan cream or ice cream alternative to accompany this wonderfully gooey treat.
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
362,"https://veganuary.com/recipes/christmas-tree-tarts/","Christmas Tree Tarts","125g Doves gluten free plain flour
1/2tsp salt
30g baby spinach
30g margarine
4tbsp water
1tbsp sunflower oil
2 shallots or 1 small onion, finely chopped
170g butternut squash, peeled and finely chopped
30g walnuts, finely chopped
1tbsp tamari
1tbsp balsamic vinegar
1/2tsp fresh sage, finely chopped
1/2tsp fresh rosemary, finely chopped
?-1/2tsp ground nutmeg
100g silken tofu
3tbsp plant milk + a little for a glaze
1tbsp cornflour
1tbsp stock powder
4 cherry tomatoes, halved","Method
Heat your oven to 180c/360f/GM4.
Put the flour and salt in a bowl, mix well. Put the spinach, margarine and water in a jug, blend, with a hand blender, until smooth. Add the spinach mixture to the flour, mix into a dough. If it is too sticky add more flour.
Roll out the dough to 5mm thickness. Cut out 4 circles of dough and 4 trees. Place the circles into the tart tins ensuring the dough goes up the sides. Trim the edges with a sharp knife and prick the bottom with a fork. Bake the tart base for around 10 minutes until they have dried out.
In a large frying pan heat the oil on a medium heat. Once hot, add the shallots and squash, cook for 8-12 minutes until the shallots are translucent. Add the walnuts, tamari, vinegar, sage, rosemary and nutmeg. Take the pan off the heat.
Whisk the tofu, milk, cornflour and stock in a small bowl. Add this to the pan and mix in. Divide this mixture between the tart bases. Top each tart with a tree, brush a little milk onto each tree and the tart edges. Bake for a further 10-15 minutes until cooked through.
Top each tart with half a tomato before serving."
612,"https://veganuary.com/recipes/crunchy-spelt-raisin-cookies/","Crunchy Spelt Raisin Cookies"," 300g spelt flakes [10.5 oz / US 3 cups]
125g wholemeal spelt flour [4.4 oz / US 3/4 cup packed]
125g sultanas [4.4 oz]
1 tsp cinnamon
1 tsp vanilla extract
1 tsp bicarbonate of soda
1/2 tsp baking powder
1/2 tsp salt
125ml melted coconut oil [4.2 fl oz / US 1/2 cup]
200g light brown sugar [7oz / US 1 cup]
2 chia eggs (2 tbsp ground chia seeds + 6 tbsp of water)","Method
Pre-heat the oven to 180C/350F/Gas 4.
In a bowl, prepare chia eggs by mixing 2 tbsp ground chia seeds with 6 tbsp of water. Leave to rest for 10 mins.
In another bowl, soak sultanas covered with boiling water for 10 mins.
Cream chia eggs and sugar. Add cinnamon, vanilla, bicarbonate of soda, baking powder, salt and coconut oil. Mix well.
Mix in spelt flakes and spelt flour. Add drained sultanas last. Mix together until everything is well blended.
Line a baking tray with parchment paper.
Drop 1 heaped tablespoon at a time to make cookies of around 8cm (3 inches) diameter and 1.5cm (0.5 inch) thickness. Space them apart. Cook for 10-12 mins until golden.
Once cooked place the cookies carefully on a cooling rack to cool down completely. These cookies will keep in an airtight container for up to 3-5 days."
622,"https://veganuary.com/recipes/five-ingredient-chocolate-chip-pecan-cookies-sugar-free-oil-free/","Five Ingredient Chocolate Chip Pecan Cookies"," Makes 12 cookies:
170g/ 1 heaped and packed cup of flour (whole wheat, spelt, white, gluten free)
60g/ 1/2 cup toasted pecans
85g/ 1/2 cup dried apricots
6 tbsp almond milk (or other non dairy milk)
60g/ heaped 1/4 cup dark vegan chocolate chips
Pinch of sea salt (optional)
Sweetener of choice such as 1-2 tbsp maple or agave syrup, 1 tsp Nunaturals simple syrup, 24 drops of plain or vanilla stevia liquid (optional)","Preparation
Makes 12 cookies
Method
Preheat the oven to 180c/350f and line a baking sheet.
Process the flour, pecans, apricots and salt if using in a food processor until crumbly. Gradually add the milk and sweetener if using until a moist but not sticky ball of dough is formed.
Transfer to a bowl and work in the chocolate chips by hand.
Divide the dough into 12 and roll each onto a ball and place spaced apart on the baking sheet. Flatten the cookies with your palm, they won't spread much while baking.
Bake for 10-12 minutes until golden and firm to touch. Cool on a wire rack."
